img_name,true_labels,true_class,predicted_class,predicted_labels
val_004350.jpg,123,fried_rice,fried_rice,123.0
val_004352.jpg,168,eggs_benedict,eggs_benedict,168.0
val_004365.jpg,98,lasagna,macaroni_and_cheese,79.0
val_004366.jpg,8,dumpling,dumpling,8.0
val_004374.jpg,198,burrito,burrito,198.0
val_004381.jpg,75,linguine,linguine,75.0
val_004390.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_004392.jpg,8,dumpling,dumpling,8.0
val_004393.jpg,75,linguine,linguine,75.0
val_004407.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_004414.jpg,156,donut,donut,156.0
val_004424.jpg,138,panna_cotta,panna_cotta,138.0
val_004429.jpg,198,burrito,burrito,198.0
val_004431.jpg,86,pancake,None of the above,
val_004443.jpg,8,dumpling,dumpling,8.0
val_004454.jpg,156,donut,donut,156.0
val_004458.jpg,155,churro,churro,155.0
val_004465.jpg,75,linguine,linguine,75.0
val_004469.jpg,168,eggs_benedict,eggs_benedict,168.0
val_004470.jpg,75,linguine,linguine,75.0
val_004476.jpg,98,lasagna,lasagna,98.0
val_004482.jpg,98,lasagna,gnocchi,57.0
val_004487.jpg,88,onion_rings,onion_rings,88.0
val_004512.jpg,168,eggs_benedict,eggs_benedict,168.0
val_004518.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_004534.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_004574.jpg,57,gnocchi,gnocchi,57.0
val_004579.jpg,62,creme_brulee,creme_brulee,62.0
val_004607.jpg,138,panna_cotta,panna_cotta,138.0
val_004622.jpg,193,ice_cream,ice_cream,193.0
val_004623.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_004649.jpg,0,macaron,macaron,0.0
val_004663.jpg,57,gnocchi,gnocchi,57.0
val_004668.jpg,75,linguine,linguine,75.0
val_004669.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_004679.jpg,67,tempura,not classified,
val_004680.jpg,62,creme_brulee,creme_brulee,62.0
val_004701.jpg,8,dumpling,dumpling,8.0
val_004702.jpg,76,edamame,edamame,76.0
val_004726.jpg,67,tempura,tempura,67.0
val_004738.jpg,76,edamame,edamame,76.0
val_004744.jpg,29,apple_pie,apple_pie,29.0
val_004745.jpg,155,churro,churro,155.0
val_004752.jpg,98,lasagna,lasagna,98.0
val_004760.jpg,98,lasagna,lasagna,98.0
val_004767.jpg,67,tempura,tempura,67.0
val_004768.jpg,193,ice_cream,ice_cream,193.0
val_004770.jpg,86,pancake,pancake,86.0
val_004773.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_004778.jpg,57,gnocchi,gnocchi,57.0
val_004781.jpg,62,creme_brulee,creme_brulee,62.0
val_004797.jpg,30,risotto,risotto,30.0
val_004798.jpg,57,gnocchi,gnocchi,57.0
val_004816.jpg,8,dumpling,dumpling,8.0
val_004823.jpg,67,tempura,tempura,67.0
val_004829.jpg,62,creme_brulee,creme_brulee,62.0
val_004831.jpg,155,churro,churro,155.0
val_004844.jpg,0,macaron,macaron,0.0
val_004850.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_004855.jpg,30,risotto,risotto,30.0
val_004867.jpg,155,churro,churro,155.0
val_004874.jpg,8,dumpling,dumpling,8.0
val_004878.jpg,76,edamame,edamame,76.0
val_004880.jpg,30,risotto,risotto,30.0
val_004896.jpg,86,pancake,pancake,86.0
val_004906.jpg,155,churro,churro,155.0
val_004913.jpg,62,creme_brulee,creme_brulee,62.0
val_004927.jpg,57,gnocchi,gnocchi,57.0
val_004931.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_004934.jpg,57,gnocchi,gnocchi,57.0
val_004939.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_004943.jpg,123,fried_rice,fried_rice,123.0
val_004950.jpg,76,edamame,edamame,76.0
val_004952.jpg,123,fried_rice,fried_rice,123.0
val_004954.jpg,30,risotto,risotto,30.0
val_004966.jpg,198,burrito,burrito,198.0
val_004981.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_004988.jpg,75,linguine,linguine,75.0
val_004994.jpg,29,apple_pie,apple_pie,29.0
val_005000.jpg,168,eggs_benedict,eggs_benedict,168.0
val_005009.jpg,124,boiled_egg,boiled_egg,124.0
val_005014.jpg,62,creme_brulee,creme_brulee,62.0
val_005021.jpg,86,pancake,pancake,86.0
val_005022.jpg,76,edamame,edamame,76.0
val_005024.jpg,198,burrito,burrito,198.0
val_005039.jpg,123,fried_rice,fried_rice,123.0
val_005044.jpg,168,eggs_benedict,eggs_benedict,168.0
val_005049.jpg,57,gnocchi,gnocchi,57.0
val_005056.jpg,62,creme_brulee,creme_brulee,62.0
val_005058.jpg,155,churro,donut,156.0
val_005064.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_005065.jpg,163,filet_mignon,filet_mignon,163.0
val_005075.jpg,8,dumpling,dumpling,8.0
val_005078.jpg,76,edamame,edamame,76.0
val_005088.jpg,155,churro,donut,156.0
val_005089.jpg,138,panna_cotta,panna_cotta,138.0
val_005117.jpg,86,pancake,panna_cotta,138.0
val_005128.jpg,193,ice_cream,ice_cream,193.0
val_005131.jpg,88,onion_rings,onion_rings,88.0
val_005138.jpg,123,fried_rice,fried_rice,123.0
val_005142.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_005160.jpg,88,onion_rings,onion_rings,88.0
val_005162.jpg,193,ice_cream,ice_cream,193.0
val_005165.jpg,67,tempura,tempura,67.0
val_005184.jpg,8,dumpling,dumpling,8.0
val_005185.jpg,193,ice_cream,ice_cream,193.0
val_005186.jpg,98,lasagna,lasagna,98.0
val_005187.jpg,198,burrito,burrito,198.0
val_005191.jpg,8,dumpling,dumpling,8.0
val_005199.jpg,98,lasagna,lasagna,98.0
val_005204.jpg,193,ice_cream,ice_cream,193.0
val_005206.jpg,19,cannoli,cannoli,19.0
val_005209.jpg,124,boiled_egg,boiled_egg,124.0
val_005218.jpg,193,ice_cream,ice_cream,193.0
val_005222.jpg,86,pancake,chocolate_mousse,172.0
val_005227.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_005240.jpg,57,gnocchi,gnocchi,57.0
val_005241.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_005248.jpg,67,tempura,tempura,67.0
val_005251.jpg,0,macaron,macaron,0.0
val_005264.jpg,62,creme_brulee,creme_brulee,62.0
val_005274.jpg,86,pancake,pancake,86.0
val_005278.jpg,30,risotto,risotto,30.0
val_005281.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_005282.jpg,168,eggs_benedict,eggs_benedict,168.0
val_005285.jpg,30,risotto,risotto,30.0
val_005305.jpg,193,ice_cream,ice_cream,193.0
val_005322.jpg,124,boiled_egg,boiled_egg,124.0
val_005325.jpg,67,tempura,tempura,67.0
val_005328.jpg,88,onion_rings,onion_rings,88.0
val_005331.jpg,57,gnocchi,gnocchi,57.0
val_005337.jpg,67,tempura,tempura,67.0
val_005339.jpg,163,filet_mignon,filet_mignon,163.0
val_005341.jpg,88,onion_rings,onion_rings,88.0
val_005349.jpg,30,risotto,risotto,30.0
val_005361.jpg,19,cannoli,cannoli,19.0
val_005368.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_005369.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_005379.jpg,193,ice_cream,ice_cream,193.0
val_005404.jpg,67,tempura,fried_rice,123.0
val_005405.jpg,8,dumpling,dumpling,8.0
val_005409.jpg,156,donut,donut,156.0
val_005411.jpg,86,pancake,pancake,86.0
val_005415.jpg,88,onion_rings,onion_rings,88.0
val_005445.jpg,98,lasagna,lasagna,98.0
val_005450.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_005460.jpg,30,risotto,risotto,30.0
val_005469.jpg,57,gnocchi,gnocchi,57.0
val_005470.jpg,198,burrito,burrito,198.0
val_005485.jpg,98,lasagna,lasagna,98.0
val_005489.jpg,30,risotto,fried_rice,123.0
val_005500.jpg,138,panna_cotta,panna_cotta,138.0
val_005506.jpg,86,pancake,pancake,86.0
val_005509.jpg,19,cannoli,cannoli,19.0
val_005520.jpg,98,lasagna,lasagna,98.0
val_005526.jpg,138,panna_cotta,panna_cotta,138.0
val_005534.jpg,124,boiled_egg,boiled_egg,124.0
val_005544.jpg,193,ice_cream,chocolate_mousse,172.0
val_005547.jpg,0,macaron,macaron,0.0
val_005555.jpg,198,burrito,burrito,198.0
val_005568.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_005571.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_005573.jpg,0,macaron,macaron,0.0
val_005589.jpg,62,creme_brulee,creme_brulee,62.0
val_005595.jpg,88,onion_rings,onion_rings,88.0
val_005596.jpg,193,ice_cream,ice_cream,193.0
val_005617.jpg,30,risotto,risotto,30.0
val_005628.jpg,62,creme_brulee,creme_brulee,62.0
val_005635.jpg,198,burrito,burrito,198.0
val_005648.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_005652.jpg,198,burrito,burrito,198.0
val_005655.jpg,0,macaron,macaron,0.0
val_005667.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_005669.jpg,0,macaron,macaron,0.0
val_005679.jpg,124,boiled_egg,boiled_egg,124.0
val_005680.jpg,0,macaron,macaron,0.0
val_005682.jpg,98,lasagna,lasagna,98.0
val_005691.jpg,76,edamame,edamame,76.0
val_005717.jpg,138,panna_cotta,panna_cotta,138.0
val_005729.jpg,76,edamame,edamame,76.0
val_005740.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_005751.jpg,62,creme_brulee,creme_brulee,62.0
val_005752.jpg,98,lasagna,lasagna,98.0
val_005759.jpg,124,boiled_egg,boiled_egg,124.0
val_005762.jpg,138,panna_cotta,panna_cotta,138.0
val_005771.jpg,124,boiled_egg,boiled_egg,124.0
val_005787.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_005791.jpg,76,edamame,edamame,76.0
val_005796.jpg,138,panna_cotta,panna_cotta,138.0
val_005804.jpg,88,onion_rings,onion_rings,88.0
val_005817.jpg,19,cannoli,cannoli,19.0
val_005830.jpg,62,creme_brulee,creme_brulee,62.0
val_005833.jpg,98,lasagna,lasagna,98.0
val_005838.jpg,75,linguine,linguine,75.0
val_005840.jpg,0,macaron,macaron,0.0
val_005854.jpg,198,burrito,burrito,198.0
val_005855.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_005892.jpg,163,filet_mignon,filet_mignon,163.0
val_005904.jpg,123,fried_rice,fried_rice,123.0
val_005912.jpg,138,panna_cotta,panna_cotta,138.0
val_005925.jpg,156,donut,donut,156.0
val_005934.jpg,29,apple_pie,apple_pie,29.0
val_005938.jpg,19,cannoli,macaron,0.0
val_005942.jpg,168,eggs_benedict,eggs_benedict,168.0
val_005943.jpg,123,fried_rice,fried_rice,123.0
val_005974.jpg,98,lasagna,macaroni_and_cheese,79.0
val_005990.jpg,8,dumpling,dumpling,8.0
val_005999.jpg,0,macaron,macaron,0.0
val_006001.jpg,0,macaron,macaron,0.0
val_006004.jpg,98,lasagna,lasagna,98.0
val_006005.jpg,86,pancake,pancake,86.0
val_006019.jpg,0,macaron,macaron,0.0
val_006042.jpg,19,cannoli,cannoli,19.0
val_006052.jpg,75,linguine,linguine,75.0
val_006059.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_006063.jpg,8,dumpling,dumpling,8.0
val_006069.jpg,57,gnocchi,gnocchi,57.0
val_006075.jpg,75,linguine,linguine,75.0
val_006083.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_006087.jpg,57,gnocchi,gnocchi,57.0
val_006088.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_006095.jpg,76,edamame,edamame,76.0
val_006124.jpg,156,donut,donut,156.0
val_006130.jpg,19,cannoli,cannoli,19.0
val_006131.jpg,163,filet_mignon,filet_mignon,163.0
val_006142.jpg,0,macaron,macaron,0.0
val_006144.jpg,155,churro,churro,155.0
val_006146.jpg,86,pancake,pancake,86.0
val_006147.jpg,123,fried_rice,fried_rice,123.0
val_006154.jpg,29,apple_pie,apple_pie,29.0
val_006155.jpg,138,panna_cotta,panna_cotta,138.0
val_006172.jpg,138,panna_cotta,panna_cotta,138.0
val_006173.jpg,0,macaron,macaron,0.0
val_006176.jpg,163,filet_mignon,filet_mignon,163.0
val_006200.jpg,57,gnocchi,gnocchi,57.0
val_006211.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_006231.jpg,163,filet_mignon,filet_mignon,163.0
val_006235.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_006237.jpg,75,linguine,linguine,75.0
val_006249.jpg,86,pancake,pancake,86.0
val_006252.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_006253.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_006260.jpg,156,donut,donut,156.0
val_006295.jpg,0,macaron,macaron,0.0
val_006326.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_006330.jpg,163,filet_mignon,filet_mignon,163.0
val_006332.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_006348.jpg,124,boiled_egg,eggs_benedict,168.0
val_006349.jpg,123,fried_rice,fried_rice,123.0
val_006354.jpg,98,lasagna,lasagna,98.0
val_006355.jpg,76,edamame,not_in_list,
val_006361.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_006370.jpg,98,lasagna,lasagna,98.0
val_006396.jpg,193,ice_cream,ice_cream,193.0
val_006410.jpg,0,macaron,macaron,0.0
val_006416.jpg,168,eggs_benedict,eggs_benedict,168.0
val_006420.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_006424.jpg,88,onion_rings,onion_rings,88.0
val_006426.jpg,124,boiled_egg,boiled_egg,124.0
val_006428.jpg,155,churro,churro,155.0
val_006435.jpg,19,cannoli,cannoli,19.0
val_006441.jpg,67,tempura,tempura,67.0
val_006445.jpg,67,tempura,tempura,67.0
val_006446.jpg,57,gnocchi,gnocchi,57.0
val_006448.jpg,98,lasagna,lasagna,98.0
val_006449.jpg,193,ice_cream,ice_cream,193.0
val_006453.jpg,138,panna_cotta,panna_cotta,138.0
val_006468.jpg,8,dumpling,dumpling,8.0
val_006476.jpg,123,fried_rice,fried_rice,123.0
val_006478.jpg,163,filet_mignon,filet_mignon,163.0
val_006483.jpg,57,gnocchi,gnocchi,57.0
val_006486.jpg,86,pancake,pancake,86.0
val_006489.jpg,168,eggs_benedict,eggs_benedict,168.0
val_006502.jpg,198,burrito,burrito,198.0
val_006518.jpg,8,dumpling,dumpling,8.0
val_006520.jpg,98,lasagna,lasagna,98.0
val_006534.jpg,138,panna_cotta,panna_cotta,138.0
val_006542.jpg,98,lasagna,lasagna,98.0
val_006548.jpg,198,burrito,burrito,198.0
val_006556.jpg,156,donut,donut,156.0
val_006579.jpg,75,linguine,linguine,75.0
val_006581.jpg,19,cannoli,cannoli,19.0
val_006591.jpg,75,linguine,linguine,75.0
val_006613.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_006618.jpg,155,churro,churro,155.0
val_006623.jpg,168,eggs_benedict,eggs_benedict,168.0
val_006624.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_006630.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_006648.jpg,138,panna_cotta,panna_cotta,138.0
val_006666.jpg,123,fried_rice,fried_rice,123.0
val_006678.jpg,138,panna_cotta,panna_cotta,138.0
val_006686.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_006688.jpg,76,edamame,edamame,76.0
val_006704.jpg,0,macaron,macaron,0.0
val_006709.jpg,30,risotto,risotto,30.0
val_006715.jpg,193,ice_cream,ice_cream,193.0
val_006719.jpg,76,edamame,edamame,76.0
val_006727.jpg,155,churro,churro,155.0
val_006739.jpg,86,pancake,pancake,86.0
val_006741.jpg,30,risotto,risotto,30.0
val_006751.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_006753.jpg,138,panna_cotta,panna_cotta,138.0
val_006757.jpg,138,panna_cotta,panna_cotta,138.0
val_006759.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_006766.jpg,88,onion_rings,onion_rings,88.0
val_006773.jpg,75,linguine,linguine,75.0
val_006775.jpg,155,churro,churro,155.0
val_006780.jpg,0,macaron,macaron,0.0
val_006782.jpg,168,eggs_benedict,eggs_benedict,168.0
val_006795.jpg,76,edamame,edamame,76.0
val_006800.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_006801.jpg,86,pancake,pancake,86.0
val_006803.jpg,88,onion_rings,onion_rings,88.0
val_006835.jpg,98,lasagna,lasagna,98.0
val_006842.jpg,57,gnocchi,gnocchi,57.0
val_006866.jpg,155,churro,churro,155.0
val_006874.jpg,138,panna_cotta,panna_cotta,138.0
val_006877.jpg,29,apple_pie,apple_pie,29.0
val_006883.jpg,88,onion_rings,onion_rings,88.0
val_006889.jpg,163,filet_mignon,filet_mignon,163.0
val_006890.jpg,138,panna_cotta,panna_cotta,138.0
val_006891.jpg,67,tempura,tempura,67.0
val_006893.jpg,57,gnocchi,gnocchi,57.0
val_006902.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_006905.jpg,156,donut,donut,156.0
val_006909.jpg,88,onion_rings,onion_rings,88.0
val_006910.jpg,86,pancake,pancake,86.0
val_006912.jpg,62,creme_brulee,creme_brulee,62.0
val_006913.jpg,76,edamame,edamame,76.0
val_006942.jpg,86,pancake,pancake,86.0
val_006945.jpg,88,onion_rings,onion_rings,88.0
val_006960.jpg,138,panna_cotta,panna_cotta,138.0
val_006986.jpg,75,linguine,linguine,75.0
val_006989.jpg,155,churro,churro,155.0
val_006993.jpg,156,donut,donut,156.0
val_006997.jpg,168,eggs_benedict,eggs_benedict,168.0
val_006999.jpg,123,fried_rice,fried_rice,123.0
val_007019.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_007028.jpg,76,edamame,edamame,76.0
val_007034.jpg,193,ice_cream,ice_cream,193.0
val_007036.jpg,86,pancake,pancake,86.0
val_007041.jpg,88,onion_rings,onion_rings,88.0
val_007042.jpg,67,tempura,tempura,67.0
val_007048.jpg,163,filet_mignon,filet_mignon,163.0
val_007052.jpg,8,dumpling,dumpling,8.0
val_007054.jpg,76,edamame,edamame,76.0
val_007060.jpg,0,macaron,macaron,0.0
val_007083.jpg,19,cannoli,panna_cotta,138.0
val_007086.jpg,75,linguine,linguine,75.0
val_007089.jpg,168,eggs_benedict,eggs_benedict,168.0
val_007090.jpg,29,apple_pie,apple_pie,29.0
val_007108.jpg,193,ice_cream,ice_cream,193.0
val_007109.jpg,138,panna_cotta,panna_cotta,138.0
val_007114.jpg,88,onion_rings,donut,156.0
val_007143.jpg,168,eggs_benedict,eggs_benedict,168.0
val_007149.jpg,168,eggs_benedict,eggs_benedict,168.0
val_007151.jpg,168,eggs_benedict,eggs_benedict,168.0
val_007167.jpg,8,dumpling,dumpling,8.0
val_007171.jpg,75,linguine,linguine,75.0
val_007183.jpg,8,dumpling,dumpling,8.0
val_007186.jpg,156,donut,donut,156.0
val_007193.jpg,0,macaron,macaron,0.0
val_007196.jpg,76,edamame,edamame,76.0
val_007197.jpg,163,filet_mignon,filet_mignon,163.0
val_007203.jpg,19,cannoli,cannoli,19.0
val_007211.jpg,19,cannoli,cannoli,19.0
val_007221.jpg,75,linguine,linguine,75.0
val_007231.jpg,155,churro,churro,155.0
val_007253.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_007269.jpg,156,donut,donut,156.0
val_007272.jpg,88,onion_rings,onion_rings,88.0
val_007279.jpg,123,fried_rice,fried_rice,123.0
val_007283.jpg,29,apple_pie,apple_pie,29.0
val_007292.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_007294.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_007295.jpg,30,risotto,risotto,30.0
val_007297.jpg,88,onion_rings,onion_rings,88.0
val_007306.jpg,138,panna_cotta,panna_cotta,138.0
val_007308.jpg,193,ice_cream,ice_cream,193.0
val_007311.jpg,0,macaron,macaron,0.0
val_007312.jpg,67,tempura,tempura,67.0
val_007313.jpg,168,eggs_benedict,eggs_benedict,168.0
val_007315.jpg,19,cannoli,cannoli,19.0
val_007327.jpg,98,lasagna,lasagna,98.0
val_007330.jpg,98,lasagna,lasagna,98.0
val_007352.jpg,123,fried_rice,fried_rice,123.0
val_007357.jpg,62,creme_brulee,creme_brulee,62.0
val_007360.jpg,124,boiled_egg,boiled_egg,124.0
val_007370.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_007374.jpg,0,macaron,macaron,0.0
val_007394.jpg,168,eggs_benedict,eggs_benedict,168.0
val_007406.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_007407.jpg,193,ice_cream,chocolate_mousse,172.0
val_007417.jpg,124,boiled_egg,boiled_egg,124.0
val_007422.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_007431.jpg,75,linguine,linguine,75.0
val_007438.jpg,155,churro,pancake,86.0
val_007449.jpg,88,onion_rings,onion_rings,88.0
val_007451.jpg,57,gnocchi,gnocchi,57.0
val_007453.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_007455.jpg,29,apple_pie,apple_pie,29.0
val_007486.jpg,19,cannoli,cannoli,19.0
val_007495.jpg,168,eggs_benedict,eggs_benedict,168.0
val_007501.jpg,62,creme_brulee,creme_brulee,62.0
val_007520.jpg,30,risotto,risotto,30.0
val_007531.jpg,57,gnocchi,gnocchi,57.0
val_007534.jpg,155,churro,churro,155.0
val_007557.jpg,123,fried_rice,fried_rice,123.0
val_007577.jpg,138,panna_cotta,panna_cotta,138.0
val_007583.jpg,138,panna_cotta,panna_cotta,138.0
val_007589.jpg,62,creme_brulee,creme_brulee,62.0
val_007591.jpg,29,apple_pie,apple_pie,29.0
val_007596.jpg,29,apple_pie,apple_pie,29.0
val_007605.jpg,67,tempura,tempura,67.0
val_007611.jpg,0,macaron,macaron,0.0
val_007612.jpg,193,ice_cream,ice_cream,193.0
val_007617.jpg,168,eggs_benedict,eggs_benedict,168.0
val_007639.jpg,62,creme_brulee,creme_brulee,62.0
val_007640.jpg,168,eggs_benedict,eggs_benedict,168.0
val_007653.jpg,75,linguine,linguine,75.0
val_007654.jpg,138,panna_cotta,panna_cotta,138.0
val_007658.jpg,67,tempura,dumpling,8.0
val_007699.jpg,138,panna_cotta,panna_cotta,138.0
val_007704.jpg,155,churro,churro,155.0
val_007715.jpg,155,churro,churro,155.0
val_007717.jpg,29,apple_pie,apple_pie,29.0
val_007719.jpg,163,filet_mignon,filet_mignon,163.0
val_007720.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_007735.jpg,138,panna_cotta,panna_cotta,138.0
val_007739.jpg,57,gnocchi,gnocchi,57.0
val_007745.jpg,156,donut,donut,156.0
val_007747.jpg,123,fried_rice,fried_rice,123.0
val_007756.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_007757.jpg,198,burrito,burrito,198.0
val_007764.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_007765.jpg,156,donut,donut,156.0
val_007775.jpg,30,risotto,risotto,30.0
val_007777.jpg,88,onion_rings,onion_rings,88.0
val_007779.jpg,30,risotto,fried_rice,123.0
val_007789.jpg,30,risotto,risotto,30.0
val_007795.jpg,19,cannoli,cannoli,19.0
val_007796.jpg,67,tempura,tempura,67.0
val_007805.jpg,124,boiled_egg,boiled_egg,124.0
val_007812.jpg,155,churro,churro,155.0
val_007813.jpg,138,panna_cotta,panna_cotta,138.0
val_007824.jpg,57,gnocchi,gnocchi,57.0
val_007837.jpg,138,panna_cotta,panna_cotta,138.0
val_007849.jpg,67,tempura,tempura,67.0
val_007861.jpg,30,risotto,risotto,30.0
val_007863.jpg,30,risotto,risotto,30.0
val_007887.jpg,124,boiled_egg,boiled_egg,124.0
val_007889.jpg,62,creme_brulee,creme_brulee,62.0
val_007903.jpg,168,eggs_benedict,eggs_benedict,168.0
val_007927.jpg,0,macaron,macaron,0.0
val_007935.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_007939.jpg,29,apple_pie,apple_pie,29.0
val_007947.jpg,67,tempura,tempura,67.0
val_007954.jpg,123,fried_rice,fried_rice,123.0
val_007955.jpg,8,dumpling,dumpling,8.0
val_007965.jpg,198,burrito,burrito,198.0
val_007969.jpg,57,gnocchi,gnocchi,57.0
val_007971.jpg,76,edamame,edamame,76.0
val_007974.jpg,98,lasagna,lasagna,98.0
val_007975.jpg,124,boiled_egg,boiled_egg,124.0
val_008003.jpg,86,pancake,pancake,86.0
val_008004.jpg,57,gnocchi,gnocchi,57.0
val_008021.jpg,57,gnocchi,gnocchi,57.0
val_008040.jpg,8,dumpling,dumpling,8.0
val_008057.jpg,88,onion_rings,onion_rings,88.0
val_008075.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_008095.jpg,193,ice_cream,ice_cream,193.0
val_008103.jpg,86,pancake,pancake,86.0
val_008107.jpg,8,dumpling,dumpling,8.0
val_008127.jpg,75,linguine,linguine,75.0
val_008136.jpg,123,fried_rice,fried_rice,123.0
val_008142.jpg,198,burrito,burrito,198.0
val_008148.jpg,86,pancake,pancake,86.0
val_008150.jpg,8,dumpling,dumpling,8.0
val_008166.jpg,156,donut,donut,156.0
val_008186.jpg,138,panna_cotta,panna_cotta,138.0
val_008200.jpg,86,pancake,pancake,86.0
val_008206.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_008209.jpg,57,gnocchi,risotto,30.0
val_008211.jpg,75,linguine,linguine,75.0
val_008225.jpg,193,ice_cream,ice_cream,193.0
val_008231.jpg,168,eggs_benedict,eggs_benedict,168.0
val_008237.jpg,168,eggs_benedict,eggs_benedict,168.0
val_008245.jpg,168,eggs_benedict,eggs_benedict,168.0
val_008246.jpg,8,dumpling,dumpling,8.0
val_008248.jpg,138,panna_cotta,panna_cotta,138.0
val_008266.jpg,156,donut,donut,156.0
val_008285.jpg,124,boiled_egg,boiled_egg,124.0
val_008288.jpg,88,onion_rings,None,
val_008305.jpg,201,grilled_cheese_sandwich,grilled_cheese_sandwich,201.0
val_008318.jpg,88,onion_rings,onion_rings,88.0
val_008319.jpg,193,ice_cream,ice_cream,193.0
val_008321.jpg,86,pancake,pancake,86.0
val_008324.jpg,138,panna_cotta,panna_cotta,138.0
val_008333.jpg,79,macaroni_and_cheese,macaroni_and_cheese,79.0
val_008334.jpg,156,donut,donut,156.0
val_008337.jpg,76,edamame,edamame,76.0
val_008342.jpg,67,tempura,tempura,67.0
val_008360.jpg,172,chocolate_mousse,chocolate_mousse,172.0
val_008373.jpg,62,creme_brulee,creme_brulee,62.0
val_008377.jpg,123,fried_rice,fried_rice,123.0
val_008383.jpg,88,onion_rings,onion_rings,88.0
val_008391.jpg,86,pancake,pancake,86.0
val_008393.jpg,57,gnocchi,gnocchi,57.0
val_008394.jpg,88,onion_rings,onion_rings,88.0
val_008401.jpg,57,gnocchi,onion_rings,88.0
val_008409.jpg,76,edamame,edamame,76.0
val_008416.jpg,155,churro,churro,155.0
val_008435.jpg,75,linguine,linguine,75.0
val_008438.jpg,75,linguine,linguine,75.0
val_008444.jpg,155,churro,churro,155.0
val_008450.jpg,155,churro,churro,155.0
val_008455.jpg,8,dumpling,dumpling,8.0
val_008470.jpg,29,apple_pie,apple_pie,29.0
